OBJECTID,STRATUMA,Shape_Length,Shape_Area,CenterX,CenterY,AreaSQkm
28163,01380,14502.923169668840000,13576608.585459836000000,-69.599646768708084,43.540424203129831,13.576608585459836
28164,01400,1826.827793035732200,143007.414540163390000,-69.621061046782970,43.525568988833655,0.143007414540163
28165,01380,14816.000000007451000,13719616.000013798000000,-69.554111288574418,43.539325585685468,13.719616000013799
28166,01380,14816.000000014901000,13719616.000027597000000,-69.508353867577284,43.538365433341113,13.719616000027598
28167,01380,14816.000000000000000,13719616.000000000000000,-69.462597768733630,43.537388678450526,13.719616000000000
28168,01380,14816.000000007451000,13719616.000013798000000,-69.416843014652144,43.536395321808847,13.719616000013799
28169,01380,14816.000000014901000,13719616.000027597000000,-69.371089627937479,43.535385364224631,13.719616000027598
28170,01380,14816.000000000000000,13719616.000000000000000,-69.325337631190365,43.534358806519883,13.719616000000000
28171,01380,14816.000000014901000,13719616.000027597000000,-69.279587047007297,43.533315649530053,13.719616000027598
28172,01380,14816.000000007451000,13719616.000013798000000,-69.233837897980564,43.532255894103976,13.719616000013799
28173,01380,14816.000000000000000,13719616.000000000000000,-69.188090206698291,43.531179541103953,13.719616000000000
28174,01380,14816.000000014901000,13719616.000027597000000,-69.142343995744199,43.530086591405642,13.719616000027598
28175,01380,14816.000000007451000,13719616.000013798000000,-69.096599287697572,43.528977045898166,13.719616000013799
28176,01380,14816.000000000000000,13719616.000000000000000,-69.050856105133406,43.527850905484009,13.719616000000000
28177,01380,14816.000000014901000,13719616.000027597000000,-69.005114470621962,43.526708171079079,13.719616000027598
28178,01380,14816.000000000000000,13719616.000000000000000,-68.959374406729054,43.525548843612668,13.719616000000000
28179,01380,14816.000000007451000,13719616.000013798000000,-68.913635936015808,43.524372924027460,13.719616000013799
28180,01380,14816.000000014901000,13719616.000027597000000,-68.867899081038530,43.523180413279498,13.719616000027598
28181,01380,14816.000000000000000,13719616.000000000000000,-68.822163864348852,43.521971312338252,13.719616000000000
28182,01380,14816.000000007451000,13719616.000013798000000,-68.776430308493545,43.520745622186503,13.719616000013799
28183,01380,14816.000000014901000,13719616.000027597000000,-68.730698436014322,43.519503343820475,13.719616000027598
28184,01380,14816.000000000000000,13719616.000000000000000,-68.684968269448035,43.518244478249677,13.719616000000000
28185,01380,14816.000000014901000,13719616.000027597000000,-68.639239831326478,43.516969026497023,13.719616000027598
28186,01380,14816.000000007451000,13719616.000013798000000,-68.593513144176214,43.515676989598745,13.719616000013799
28187,01380,14816.000000000000000,13719616.000000000000000,-68.547788230518762,43.514368368604444,13.719616000000000
28188,01380,14816.000000014901000,13719616.000027597000000,-68.502065112870227,43.513043164577034,13.719616000027598
28189,01380,14816.000000000000000,13719616.000000000000000,-68.456343813741498,43.511701378592790,13.719616000000000
28190,01380,14816.000000007451000,13719616.000013798000000,-68.410624355638078,43.510343011741291,13.719616000013799
28191,01380,14816.000000014901000,13719616.000027597000000,-68.364906761059913,43.508968065125451,13.719616000027598
28192,01380,14816.000000000000000,13719616.000000000000000,-68.319191052501552,43.507576539861489,13.719616000000000
28193,01380,14816.000000007451000,13719616.000013798000000,-68.273477252451926,43.506168437078919,13.719616000013799
28194,01380,14816.000000014901000,13719616.000027597000000,-68.227765383394214,43.504743757920572,13.719616000027598
28195,01380,14677.918294233043000,13654635.363130677000000,-68.182156344127833,43.503375438260036,13.654635363130678
28196,01360,1385.241299376595600,64980.636869321890000,-68.160866162218582,43.487993531819662,0.064980636869322
28197,01380,7687.441749941649500,1943483.996274080100000,-68.153685849283718,43.509638295141364,1.943483996274080
28198,01360,13835.070365615280000,11776132.003753517000000,-68.133485908666032,43.500558862370291,11.776132003753517
28199,01360,14816.000000007451000,13719616.000013798000000,-68.090641586919276,43.500370273818469,13.719616000013799
28200,01360,14816.000000000000000,13719616.000000000000000,-68.044937666546673,43.498879300851051,13.719616000000000
28201,01360,14816.000000014901000,13719616.000027597000000,-67.999235789495202,43.497371757421277,13.719616000027598
28202,01360,14816.000000007451000,13719616.000013798000000,-67.953535978212827,43.495847644751635,13.719616000013799
28203,01360,14816.000000000000000,13719616.000000000000000,-67.907838255141456,43.494306964077872,13.719616000000000
28204,01360,14816.000000014901000,13719616.000027597000000,-67.862142642716691,43.492749716648980,13.719616000027598
28205,01360,14816.000000000000000,13719616.000000000000000,-67.816449163368006,43.491175903727203,13.719616000000000
28206,01360,14816.000000007451000,13719616.000013798000000,-67.770757839518524,43.489585526587994,13.719616000013799
28207,01360,14816.000000014901000,13719616.000027597000000,-67.725068693584902,43.487978586520065,13.719616000027598
28208,01360,14816.000000000000000,13719616.000000000000000,-67.679381747977530,43.486355084825327,13.719616000000000
28209,01360,14816.000000007451000,13719616.000013798000000,-67.633697025100204,43.484715022818889,13.719616000013799
28210,01360,14816.000000014901000,13719616.000027597000000,-67.588014547350085,43.483058401829105,13.719616000027598
28211,01360,14816.000000000000000,13719616.000000000000000,-67.542334337117822,43.481385223197478,13.719616000000000
28212,01360,14816.000000014901000,13719616.000027597000000,-67.496656416787289,43.479695488278722,13.719616000027598
28213,01360,14816.000000007451000,13719616.000013798000000,-67.450980808735579,43.477989198440746,13.719616000013799
28214,01360,14816.000000000000000,13719616.000000000000000,-67.405307535333066,43.476266355064617,13.719616000000000
28215,01360,14816.000000014901000,13719616.000027597000000,-67.359636618943071,43.474526959544590,13.719616000027598
28216,01360,14816.000000000000000,13719616.000000000000000,-67.313968081922042,43.472771013288025,13.719616000000000
28217,01360,14816.000000007451000,13719616.000013798000000,-67.268301946619417,43.470998517715479,13.719616000013799
28218,01360,14816.000000014901000,13719616.000027597000000,-67.222638235377445,43.469209474260637,13.719616000027598
28219,01360,14816.000000000000000,13719616.000000000000000,-67.176976970531371,43.467403884370334,13.719616000000000
28220,01360,14816.000000007451000,13719616.000013798000000,-67.131318174409117,43.465581749504516,13.719616000013799
28221,01360,14816.000000014901000,13719616.000027597000000,-67.085661869331275,43.463743071136228,13.719616000027598
28222,01360,14816.000000000000000,13719616.000000000000000,-67.040008077611205,43.461887850751665,13.719616000000000
28223,01360,14816.000000014901000,13719616.000027597000000,-66.994356821554803,43.460016089850107,13.719616000027598
28224,01360,14816.000000007451000,13719616.000013798000000,-66.948708123460420,43.458127789943916,13.719616000013799
28225,01360,14609.959620084077000,13650727.614002455000000,-66.903165906832996,43.456303637954754,13.650727614002456
28226,01340,1437.639597281277500,68888.385997543999000,-66.882484425254631,43.440260462423417,0.068888385997544
28227,01360,7047.793450330311300,1344841.493732693100000,-66.876317849811386,43.461870168253832,1.344841493732693
28228,01340,14335.194407247865000,12374774.506294902000000,-66.855364517233056,43.453479298263133,12.374774506294903
28229,01340,14816.000000007451000,13719616.000013798000000,-66.811777599820360,43.452363671517482,13.719616000013799
28230,01340,14816.000000000000000,13719616.000000000000000,-66.766139356406569,43.450409230978046,13.719616000000000
28231,01340,14816.000000014901000,13719616.000027597000000,-66.720503782332429,43.448438259191917,13.719616000027598
28232,01340,14816.000000000000000,13719616.000000000000000,-66.674870899850163,43.446450757749886,13.719616000000000
28233,01340,14816.000000007451000,13719616.000013798000000,-66.629240731204021,43.444446728255699,13.719616000013799
28234,01340,14816.000000014901000,13719616.000027597000000,-66.583613298630198,43.442426172326194,13.719616000027598
28235,01330,13396.052852236591000,10663242.092289500000000,-66.533028181410785,43.439569056016381,10.663242092289501
28236,01340,8973.761456959806300,3056373.907710499600000,-66.555294476040359,43.443252895567888,3.056373907710499
28237,01330,14816.000000007451000,13719616.000013798000000,-66.492366730604445,43.438335487693429,13.719616000013799
28238,01330,14816.000000014901000,13719616.000027597000000,-66.446747639584402,43.436265362288822,13.719616000027598
28239,01330,14816.000000000000000,13719616.000000000000000,-66.401131373500590,43.434178717046159,13.719616000000000
28240,01330,14816.000000014901000,13719616.000027597000000,-66.355517954548276,43.432075553647223,13.719616000027598
28241,01330,14816.000000007451000,13719616.000013798000000,-66.309907404914441,43.429955873786781,13.719616000013799
28242,01330,14816.000000000000000,13719616.000000000000000,-66.264299746777638,43.427819679172529,13.719616000000000
28243,01330,9703.107971147152100,3414121.125876023400000,-66.235646767465212,43.427416982742614,3.414121125876024
28244,03730,2294.008325231712700,333798.313669369320000,-70.276670722615805,43.571571081724741,0.333798313669369
28245,03730,1386.968946903024300,86308.260037681350000,-70.217632186544364,43.599831127475412,0.086308260037681
28246,03730,10655.465132764966000,5328442.794071093200000,-70.199072678366221,43.585783017098322,5.328442794071093
28247,03740,11134.577449601493000,5630277.198127432700000,-70.180489111099121,43.585164643463749,5.630277198127433
28248,03740,13950.059720649504000,12638064.199668817000000,-70.149395344515597,43.584782029652217,12.638064199668817
28249,03750,5239.603661987120200,1081551.800296685900000,-70.132425739037444,43.570620109387050,1.081551800296686
28250,03740,8569.056830543075200,3335330.977686305500000,-70.113631250223065,43.592441573015932,3.335330977686306
28251,03750,13378.255580260400000,10384285.022286097000000,-70.098610415574655,43.579862813763349,10.384285022286097
28252,03750,14815.999999996275000,13719615.999993101000000,-70.056468088270108,43.582159301803301,13.719615999993101
28253,03750,14815.999999985099000,13719615.999972403000000,-70.010674831288441,43.581381401401444,13.719615999972403
28254,01400,8797.795271033723100,3513416.312313947400000,-69.954335308822564,43.570954340084093,3.513416312313948
28255,03750,13371.115798993338000,10206199.687658455000000,-69.968513099663156,43.583903038959136,10.206199687658454
28256,01400,13894.496402719802000,12423688.318109363000000,-69.917524460690586,43.578455887619072,12.423688318109363
28257,03750,5590.155586601978900,1295927.681883737400000,-69.934113044663206,43.592432611470677,1.295927681883738
28258,01400,14815.999999985099000,13719615.999972403000000,-69.873301599973061,43.578947986040944,13.719615999972403
28259,01400,14815.999999981374000,13719615.999965504000000,-69.827512778340264,43.578103611742570,13.719615999965503
28260,01380,4514.032128572074700,1105863.607631671000000,-69.767390418538668,43.563765767793733,1.105863607631671
28261,01400,14451.821172773449000,12613752.392361430000000,-69.782981702838356,43.578424517750037,12.613752392361430
28262,01380,3381.882818458936500,443213.500050035310000,-69.754867257206030,43.562492799039745,0.443213500050035
28263,01400,14260.420005997978000,13276402.499929268000000,-69.735306790921655,43.576828480667551,13.276402499929269
28264,01400,14815.999999981374000,13719615.999965504000000,-69.690153397266442,43.575470790959422,13.719615999965503
28265,01380,12171.279551548221000,9641917.355828605600000,-69.637810326307360,43.573529873573428,9.641917355828605
28266,01400,10737.660169963994000,4077698.644164495600000,-69.659877836564732,43.576998789095697,4.077698644164496
28267,01380,14815.999999981374000,13719615.999965504000000,-69.598586606378717,43.573632502724799,13.719615999965503
28268,01380,14815.999999988824000,13719615.999979302000000,-69.552805117856494,43.572688438522796,13.719615999979302
28269,01380,14815.999999996275000,13719615.999993101000000,-69.507024930816840,43.571727761953177,13.719615999993101
28270,01380,14815.999999981374000,13719615.999965504000000,-69.461246067906174,43.570750473799400,13.719615999965503
