"FID_1,N,9,0","Id,N,6,0","FID_2,N,9,0","AREA,N,13,11","PERIMETER,N,13,11","AREA_KM2,N,19,11","PERIMETER_,N,19,11","STRATUM,N,14,0","STATION,C,8","LONGITUDE,N,19,11","LATITUDE,N,19,11"
14008,0,22781,22904000,19716.3,22.903986,19.7163066406,111,1-11,-169.932472305,52.777458284
14040,0,22782,10025000,20412,10.025037,20.4119589844,111,22-17,-168.221819862,53.0179824233
14041,0,22782,10025000,20412,10.025037,20.4119589844,111,22-17,-168.168039393,53.0250636864
14071,0,22783,20471200,18471.3,20.471362,18.4713339844,310,42-22,-166.546125088,53.2251139468
13346,0,22784,22582400,22996.4,22.5825,22.9964414063,111,26-18,-167.887419788,53.0274178148
13347,0,22784,22582400,22996.4,22.5825,22.9964414063,111,26-18,-167.833568713,53.0343345804
14046,0,22784,22582400,22996.4,22.5825,22.9964414063,111,26-18,-167.898855123,53.0600719596
13352,0,22788,25101000,20143.2,25.101088,20.1431972656,111,30-19,-167.564037583,53.0685194974
13353,0,22788,25101000,20143.2,25.101088,20.1431972656,111,30-19,-167.510076638,53.0752766114
13359,0,22789,25075200,20131.8,25.075098,20.1317578125,111,34-20,-167.185933154,53.115259176
14059,0,22789,25075200,20131.8,25.075098,20.1317578125,111,34-20,-167.196822468,53.1479794135
13365,0,22790,22332200,18379.5,22.332278,18.3794941406,210,38-21,-166.861151781,53.1542796422
14065,0,22790,22332200,18379.5,22.332278,18.3794941406,210,38-21,-166.87178663,53.1870293507
13329,0,22792,16018100,27030.9,16.018203,27.0309257813,10,15-15,-168.800003959,52.9057787637
13330,0,22792,16018100,27030.9,16.018203,27.0309257813,10,15-15,-168.746476064,52.9131453941
14078,0,22793,481210,3703.72,0.4812294688,3.7037302246,410,47-23,-166.165414353,53.2683225131
13378,0,22794,7809070,12605.2,7.809097,12.6052373047,510,47-23,-166.155335988,53.235511231
13313,0,22798,15278600,15553.2,15.278817,15.5532929688,111,4-12,-169.65375226,52.7843387372
13335,0,22800,23807200,22708,23.807194,22.7079609375,10,19-16,-168.478545444,52.9495828999
13336,0,22800,23807200,22708,23.807194,22.7079609375,10,19-16,-168.424901507,52.9567911804
13342,0,22802,25084700,20141.5,25.084908,20.1415410156,111,23-17,-168.102638206,52.9994852296
13309,0,22803,25223800,20217.6,25.22382,20.2175820313,111,2-11,-169.866379692,52.7529313549
13310,0,22803,25223800,20217.6,25.22382,20.2175820313,111,2-11,-169.813253735,52.7608223471
13348,0,22805,25087000,20139.8,25.08717,20.1398671875,111,27-18,-167.779699172,53.0412247686
13360,0,22807,20806300,18591.1,20.806254,18.5909921875,111,35-20,-167.131846855,53.1218294698
13361,0,22807,20806300,18591.1,20.806254,18.5909921875,111,35-20,-167.0777429,53.1283730264
13354,0,22808,25101000,20143.2,25.10098,20.1431523438,111,31-19,-167.456097598,53.0820070735
13331,0,22809,25218400,20206.3,25.218406,20.2062949219,10,16-15,-168.692928681,52.9204856655
13340,0,22812,15213300,15759.7,15.213229,15.759671875,10,22-17,-168.210135034,52.9853598006
13341,0,22812,15213300,15759.7,15.213229,15.759671875,10,22-17,-168.156396036,52.9924357658
13337,0,22814,14818500,16167.1,14.81854,16.1671132813,10,20-16,-168.371238437,52.9639730236
13366,0,22816,18904900,17580.8,18.90498,17.5808144531,310,39-21,-166.806960494,53.1606893339
13367,0,22816,18904900,17580.8,18.90498,17.5808144531,310,39-21,-166.752751932,53.167072217
13374,0,22817,20371700,17810.5,20.371788,17.8104980469,410,44-22,-166.372813686,53.2110007762
13314,0,22818,15076000,16665.4,15.076127,16.6654863281,111,5-12,-169.600544088,52.7921252924
13343,0,22822,25080000,20139.4,25.080222,20.1394628906,111,24-17,-168.048861606,53.006508179
13344,0,22822,25080000,20139.4,25.080222,20.1394628906,111,24-17,-167.995066295,53.0135046015
13349,0,22825,25244800,20209.6,25.24477,20.2095957031,111,28-18,-167.725811228,53.0480883669
13350,0,22825,25244800,20209.6,25.24477,20.2095957031,111,28-18,-167.67190494,53.0549253627
13311,0,22826,24337900,19995.1,24.337862,19.9950996094,111,3-11,-169.76010714,52.7686872507
13355,0,22829,25101200,20143.2,25.10111,20.1432128906,111,32-19,-167.402100525,53.0887108714
13356,0,22829,25101200,20143.2,25.10111,20.1432128906,111,32-19,-167.348085482,53.0953879927
13332,0,22833,25070200,20140.5,25.070352,20.1405390625,10,17-15,-168.639361868,52.927799565
13333,0,22833,25070200,20140.5,25.070352,20.1405390625,10,17-15,-168.585775684,52.9350870792
13338,0,22835,4687830,12201.9,4.687794,12.2018642578,10,20-16,-168.317556295,52.9711284166
13368,0,22836,6618450,14488.2,6.618487,14.4881523438,410,40-21,-166.698526159,53.1734282799
13375,0,22839,14169500,16630.9,14.169586,16.6309472656,410,45-22,-166.318469238,53.2171687707
13376,0,22839,14169500,16630.9,14.169586,16.6309472656,410,45-22,-166.264108095,53.2233098523
13371,0,22841,4157440,10583.6,4.1573745,10.5836357422,410,42-22,-166.535746215,53.1923354293
13339,0,22842,21018400,26091.3,21.018388,26.0911582031,10,21-16,-168.26385514,52.9782573466
13362,0,22844,20169800,18390.5,20.169736,18.3904785156,210,36-20,-167.023621352,53.1348898339
13369,0,22845,5282880,12496.5,5.282891,12.4965986328,510,41-21,-166.644283239,53.1797575106
12645,0,22846,25237700,20209.2,25.237832,20.2092753906,111,25-17,-167.929793895,52.987822355
13345,0,22846,25237700,20209.2,25.237832,20.2092753906,111,25-17,-167.941252336,53.0204744843
13372,0,22847,7719750,14353.2,7.7197705,14.3531914063,510,43-22,-166.481452239,53.198584094
13373,0,22847,7719750,14353.2,7.7197705,14.3531914063,510,43-22,-166.427141375,53.2048058801
13363,0,22848,19631000,18234.3,19.630876,18.2342910156,210,37-20,-166.969482273,53.1413798803
13364,0,22848,19631000,18234.3,19.630876,18.2342910156,210,37-20,-166.915325729,53.1478431537
12651,0,22849,25087200,20139.9,25.08726,20.1399160156,111,29-18,-167.60677239,53.0290526826
13351,0,22849,25087200,20139.9,25.08726,20.1399160156,111,29-18,-167.617980371,53.0617357437
12657,0,22850,24951400,19767.5,24.951212,19.7674003906,111,33-19,-167.283096581,53.0693250775
13357,0,22850,24951400,19767.5,24.951212,19.7674003906,111,33-19,-167.29405253,53.1020384254
12670,0,22851,14182800,18026.3,14.182796,18.0264238281,410,41-21,-166.579618615,53.1532831739
13307,0,22852,9908090,13383.4,9.908054,13.3833798828,210,0-10,-169.972569468,52.7370711607
12628,0,22853,24308200,19472.1,24.308042,19.471984375,10,14-14,-168.841353008,52.8658247385
13328,0,22853,24308200,19472.1,24.308042,19.471984375,10,14-14,-168.853512307,52.8983857877
13370,0,22855,4444310,8412.02,4.4443005,8.4120029297,310,41-21,-166.590023236,53.1860598977
12634,0,22856,25065500,20138.4,25.065526,20.1383945313,10,18-15,-168.520256748,52.9097544257
13334,0,22856,25065500,20138.4,25.065526,20.1383945313,10,18-15,-168.53217019,52.9423481952
12612,0,22858,24371100,19830.3,24.370908,19.8301816406,111,4-11,-169.694133292,52.7440552545
12613,0,22858,24371100,19830.3,24.370908,19.8301816406,111,4-11,-169.640985692,52.751862173
13312,0,22858,24371100,19830.3,24.370908,19.8301816406,111,4-11,-169.706939963,52.776526052
12607,0,22859,20160400,19712.1,20.160408,19.7120996094,210,1-10,-169.959563007,52.7046294444
12608,0,22859,20160400,19712.1,20.160408,19.7120996094,210,1-10,-169.906518355,52.7125667227
13315,0,22860,10324100,14928.4,10.324122,14.9283681641,111,6-12,-169.547315502,52.799885704
13377,0,22862,11683200,16018.5,11.683108,16.0184570313,510,46-22,-166.209730323,53.2294240095
12646,0,22866,25084600,20141.4,25.08471,20.1414589844,111,26-17,-167.87600298,52.9947604857
12647,0,22866,25084600,20141.4,25.08471,20.1414589844,111,26-17,-167.822193583,53.0016720693
12629,0,22868,25093400,20150.9,25.093362,20.1509257812,10,15-14,-168.787885521,52.8732122181
12630,0,22868,25093400,20150.9,25.093362,20.1509257812,10,15-14,-168.734398533,52.8805733691
12652,0,22871,25091700,20141.9,25.091816,20.141921875,111,30-18,-167.552871499,53.0358313435
12653,0,22871,25091700,20141.9,25.091816,20.141921875,111,30-18,-167.498952494,53.0425833827
12614,0,22876,25223700,20217.5,25.223634,20.2175097656,111,5-11,-169.587817671,52.7596429782
12635,0,22878,25223100,20208.4,25.223074,20.2083710937,10,19-15,-168.46667314,52.9169837375
12636,0,22878,25223100,20208.4,25.223074,20.2083710937,10,19-15,-168.413070385,52.9241866425
12640,0,22879,8771620,21288.4,8.771642,21.2884199219,111,22-16,-168.198469098,52.9527339353
12664,0,22880,22449200,18866.4,22.449166,18.8664589844,310,38-20,-166.904665766,53.1150952956
12665,0,22880,22449200,18866.4,22.449166,18.8664589844,310,38-20,-166.850534271,53.1215269271
12676,0,22881,10844100,15486.2,10.844085,15.4862128906,510,45-22,-166.253960297,53.1905049294
12641,0,22883,25079900,20141.8,25.079746,20.1417851562,111,23-16,-168.144771509,52.9598046125
12642,0,22883,25079900,20141.8,25.079746,20.1417851562,111,23-16,-168.091055134,52.9668488058
12666,0,22887,14588500,16129.4,14.588446,16.1293974609,310,39-20,-166.796385479,53.1279317802
12648,0,22888,25080100,20139.4,25.080116,20.1394257813,111,27-17,-167.768365763,53.0085570933
12625,0,22890,21163300,21580.9,21.163384,21.5810664062,10,12-13,-169.001637878,52.8435044605
12654,0,22892,25091700,20141.9,25.09181,20.1419277344,111,31-18,-167.445015438,53.049308788
12631,0,22893,25242000,20216.9,25.242022,20.2169375,10,16-14,-168.680892102,52.8879081785
12660,0,22895,18815700,17995.3,18.815744,17.9953652344,210,35-19,-167.121017503,53.0891012225
12617,0,22896,5675220,13263.4,5.675157,13.2634121094,111,7-12,-169.428191646,52.7828285771
12637,0,22897,15543200,16661.4,15.543165,16.6613339844,10,20-15,-168.359448544,52.9313631276
12615,0,22898,25070700,20149.3,25.070638,20.1492910156,111,6-11,-169.534629286,52.7673976564
12616,0,22898,25070700,20149.3,25.070638,20.1492910156,111,6-11,-169.481420592,52.7751261939
12639,0,22899,2285540,6255.3,2.2855245,6.2552856445,111,21-16,-168.25214784,52.9456367869
12663,0,22900,5445640,12235.9,5.4456135,12.2359482422,310,37-20,-166.9587799,53.1086368975
12658,0,22902,14133600,16466.4,14.133542,16.4663398437,210,34-19,-167.22908794,53.0759438247
12659,0,22902,14133600,16466.4,14.133542,16.4663398437,210,34-19,-167.17506156,53.0825358771
12626,0,22903,25086100,20150.5,25.086312,20.1505703125,10,13-13,-168.948229245,52.8509708465
12627,0,22903,25086100,20150.5,25.086312,20.1505703125,10,13-13,-168.894800936,52.8584109435
12643,0,22905,25026800,20262.1,25.026644,20.2620410156,111,24-16,-168.037320033,52.9738665024
12644,0,22905,25026800,20262.1,25.026644,20.2620410156,111,24-16,-167.983566266,52.9808576897
12610,0,22907,17530000,20678.6,17.53016,20.6786816406,111,3-10,-169.800367003,52.7283631325
12611,0,22907,17530000,20678.6,17.53016,20.6786816406,111,3-10,-169.747260414,52.7362222364
12667,0,22908,2983670,9775.39,2.9836525,9.7753808594,510,40-20,-166.742219454,53.1343098432
12609,0,22909,11812000,13896.4,11.811998,13.8963789063,210,2-10,-169.853453002,52.7204779567
12649,0,22910,25237800,20209.3,25.237712,20.2092285156,111,28-17,-167.714519584,53.0154155451
12650,0,22910,25237800,20209.3,25.237712,20.2092285156,111,28-17,-167.660655106,53.0222474124
12661,0,22911,9065200,14496.9,9.065225,14.4970058594,210,36-19,-167.066955832,53.0956398491
12662,0,22911,9065200,14496.9,9.065225,14.4970058594,210,36-19,-167.01287661,53.1021517447
12655,0,22912,23786300,19255.4,23.78628,19.2553730469,111,32-18,-167.391060392,53.056007547
12656,0,22912,23786300,19255.4,23.78628,19.2553730469,111,32-18,-167.337087419,53.0626796476
12632,0,22914,25093500,20151,25.093506,20.1509863281,10,17-14,-168.627366289,52.8952166331
12633,0,22914,25093500,20151,25.093506,20.1509863281,10,17-14,-168.573821151,52.9024987199
12675,0,22917,6772820,12606.3,6.772868,12.6062753906,510,45-21,-166.308278534,53.1843685011
12638,0,22918,878690,3791.91,0.8787431875,3.7919814453,10,21-15,-168.305807676,52.9385131801
11916,0,22919,25066400,20147.4,25.06648,20.1474238281,111,7-11,-169.468794874,52.7426289412
11917,0,22919,25066400,20147.4,25.06648,20.1474238281,111,7-11,-169.415606167,52.7503256348
11938,0,22920,8422840,13145.6,8.422805,13.1457089844,111,21-15,-168.294078023,52.9058946777
11927,0,22921,25086000,20150.4,25.086192,20.1505136719,10,14-13,-168.88262044,52.8258520323
11928,0,22921,25086000,20150.4,25.086192,20.1505136719,10,14-13,-168.829213268,52.8332603238
11944,0,22922,24940800,20464.4,24.9406,20.4643652344,111,25-16,-167.972084842,52.9482075705
11945,0,22922,24940800,20464.4,24.9406,20.4643652344,111,25-16,-167.918353998,52.9551670279
11969,0,22923,13018400,19257.7,13.018459,19.2577089844,510,41-20,-166.623405717,53.1142106178
12669,0,22923,13018400,19257.7,13.018459,19.2577089844,510,41-20,-166.633835957,53.1469855517
11906,0,22924,9930030,13392.4,9.929941,13.3923544922,210,0-9,-169.999561442,52.6642266915
11950,0,22927,25080000,20139.4,25.080058,20.1394003906,111,29-17,-167.649423509,52.9895663121
11951,0,22927,25080000,20139.4,25.080058,20.1394003906,111,29-17,-167.595582585,52.9963664811
11963,0,22932,24077200,19041.3,24.077172,19.0413027344,310,37-19,-166.948094951,53.0758908857
11933,0,22935,22685200,19385.9,22.685088,19.3858476563,10,18-14,-168.561885883,52.8699070452
11934,0,22935,22685200,19385.9,22.685088,19.3858476563,10,18-14,-168.508362512,52.8771573507
11939,0,22936,6409110,12401.9,6.409176,12.4019248047,111,21-15,-168.240459447,52.9130129712
11962,0,22938,16184400,17607.9,16.184475,17.6078554688,310,36-19,-167.002149356,53.0694106173
11907,0,22939,25232400,20224.8,25.232364,20.2247714844,210,1-9,-169.946577303,52.6721841451
11908,0,22939,25232400,20224.8,25.232364,20.2247714844,210,1-9,-169.893572456,52.6801155847
11940,0,22941,14631400,20073.8,14.631357,20.0738984375,111,22-15,-168.186822009,52.9201048238
11923,0,22943,23951200,19368.3,23.951278,19.3683496094,10,11-12,-169.096052831,52.7959561486
11957,0,22947,16708700,17729.5,16.708648,17.729484375,210,33-18,-167.272158434,53.0366086454
11946,0,22948,25079900,20141.8,25.07965,20.14175,111,26-16,-167.864604655,52.9620999685
11929,0,22949,25085900,20150.4,25.085908,20.1504121094,10,15-13,-168.775786583,52.840642317
11952,0,22951,24280000,19598.7,24.279892,19.5987324219,111,30-17,-167.541723529,53.0031400587
11953,0,22951,24280000,19598.7,24.279892,19.5987324219,111,30-17,-167.487846402,53.0098870325
11958,0,22952,13326200,16908.9,13.326225,16.9089433594,210,34-18,-167.218191887,53.0432224173
11914,0,22954,18949600,19304.6,18.949672,19.3045703125,111,5-10,-169.57511162,52.7271571547
11935,0,22956,14268100,16588,14.268257,16.588046875,10,19-14,-168.454819982,52.8843812796
11936,0,22956,14268100,16588,14.268257,16.588046875,10,19-14,-168.40125835,52.891578819
11964,0,22957,9422670,17309,9.42271,17.3090273438,410,38-19,-166.894023165,53.0823444176
11922,0,22958,6136540,12172.4,6.136612,12.1724384766,10,10-12,-169.149361564,52.7884165646
11924,0,22959,25071400,20147,25.07134,20.1469589844,10,12-12,-169.042724294,52.8034695007
11925,0,22959,25071400,20147,25.07134,20.1469589844,10,12-12,-168.989376011,52.8109566075
11911,0,22961,7533880,13457.4,7.533779,13.4573857422,10,3-10,-169.734434222,52.7037536813
11909,0,22962,18688300,17424.2,18.688334,17.4242109375,210,2-9,-169.840546957,52.6880209965
11942,0,22963,10581900,19315.5,10.58199,19.3155449219,111,23-15,-168.079490788,52.9342091552
11947,0,22967,12705400,18059,12.70522,18.0588691406,111,27-16,-167.810836874,52.9690063797
11948,0,22967,12705400,18059,12.70522,18.0588691406,111,27-16,-167.757050715,52.975886249
11930,0,22969,24624200,20179.6,24.624022,20.1795117188,10,16-13,-168.722340443,52.8479979988
11931,0,22969,24624200,20179.6,24.624022,20.1795117188,10,16-13,-168.668874908,52.8553273562
11954,0,22971,15975700,17069.9,15.975799,17.0698476563,111,31-17,-167.433951268,53.0166073902
11918,0,22973,14280600,15405.7,14.280757,15.4057138672,10,8-11,-169.362397312,52.7579961773
11919,0,22973,14280600,15405.7,14.280757,15.4057138672,10,8-11,-169.309168368,52.7656405549
11959,0,22976,10134800,15722.7,10.13482,15.7225634766,310,34-18,-167.164207643,53.0498095124
11215,0,22977,25063100,20148.8,25.062998,20.1487753906,111,6-10,-169.50931773,52.7024110615
11915,0,22977,25063100,20148.8,25.062998,20.1487753906,111,6-10,-169.521963377,52.73490611
11966,0,22979,8107390,14417,8.1074335,14.4170117188,510,39-19,-166.785827698,53.0951712248
11965,0,22980,6724390,14334.7,6.724435,14.33478125,510,38-19,-166.839934059,53.0887712012
11226,0,22981,25076300,20149.1,25.076142,20.1490996094,10,13-12,-168.923806465,52.785860676
11926,0,22981,25076300,20149.1,25.076142,20.1490996094,10,13-12,-168.93600804,52.8184174558
11912,0,22982,8924400,15785.8,8.92442,15.7858476563,10,4-10,-169.681347099,52.7115809266
11943,0,22983,9316440,14919.7,9.31646,14.9197119141,111,24-15,-168.025797126,52.9412216087
11237,0,22984,17828200,19365.4,17.828232,19.3654726562,111,20-14,-168.335925793,52.866133505
11937,0,22984,17828200,19365.4,17.828232,19.3654726562,111,20-14,-168.347677678,52.898749956
11949,0,22986,11500400,15513.8,11.500455,15.5137773438,111,28-16,-167.703246239,52.9827395639
11956,0,22987,1307690,5968.13,1.307651,5.9680498047,210,32-18,-167.326107221,53.0299682089
11210,0,22988,22272600,20451.2,22.272564,20.4511816406,10,3-9,-169.774655259,52.6634340464
11211,0,22988,22272600,20451.2,22.272564,20.4511816406,10,3-9,-169.721628516,52.6712815823
11910,0,22988,22272600,20451.2,22.272564,20.4511816406,10,3-9,-169.78750086,52.6959003666
11961,0,22989,3423060,13021.6,3.42299925,13.0215634766,310,36-18,-167.056186314,53.0629036244
11955,0,22990,3066170,8765.06,3.0662215,8.7650644531,111,32-17,-167.380038187,53.0233011198
11932,0,22991,20641100,19620.3,20.641208,19.6203632813,10,17-13,-168.615390034,52.862630376
11941,0,22992,4205250,12940.5,4.205217,12.9404794922,310,23-15,-168.13316577,52.9271702227
11913,0,22993,6266820,14118.1,6.2667895,14.1180244141,10,5-10,-169.628239546,52.719382089
11960,0,22995,7871010,15856.6,7.8710455,15.8566376953,410,35-18,-167.110205764,53.0563699188
11238,0,23000,24331100,20128.3,24.33117,20.1282441406,111,21-14,-168.282367293,52.8732729057
11221,0,23001,24006300,19626.9,24.00617,19.6268339844,10,10-11,-169.190246304,52.7483217893
11216,0,23006,25058500,20146.8,25.058466,20.1467578125,111,7-10,-169.45618936,52.7101281969
11217,0,23006,25058500,20146.8,25.058466,20.1467578125,111,7-10,-169.403040835,52.7178192113
11227,0,23009,25076200,20149.1,25.07596,20.1490136719,10,14-12,-168.870459516,52.7932897421
11228,0,23009,25076200,20149.1,25.07596,20.1490136719,10,14-12,-168.817093041,52.8006925401
11206,0,23011,9941650,13392.1,9.941545,13.3920654297,210,0-8,-169.986556744,52.6317836505
11212,0,23019,25079300,20156.4,25.079342,20.1564511719,10,4-9,-169.668581335,52.6791030654
11233,0,23023,10814400,14210.4,10.81444,14.2104130859,10,18-13,-168.549969834,52.8373120516
11222,0,23024,25223900,20217.6,25.223822,20.2175917969,10,11-11,-169.13699785,52.7558819966
11223,0,23024,25223900,20217.6,25.223822,20.2175917969,10,11-11,-169.083729581,52.7634160023
